"","obd.y","obd.m","obd.d","eval_detect","Lat_Species","latitude","longitude","observed_on","source","ssnno","ssnno2","yer_ssn2"
"1480",2021,3,15,"no eDNA","Pseudochattonella verruculosa",54.8341666666667,9.81666666666667,"2021-03-15","qPCR","1st","Jan-Jun","Jan-Jun"
"1481",2021,3,17,"no eDNA","Pseudochattonella verruculosa",55.8656666666667,11.7835111111111,"2021-03-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"1482",2021,3,17,"no eDNA","Pseudochattonella verruculosa",55.8656666666667,11.7835111111111,"2021-03-17","qPCR","1st","Jan-Jun","Jan-Jun"
"1483",2021,4,14,"no eDNA","Pseudochattonella verruculosa",55.1395,11.5002361111111,"2021-04-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"1484",2021,4,14,"no eDNA","Pseudochattonella verruculosa",55.1395,11.5002361111111,"2021-04-14","qPCR","1st","Jan-Jun","Jan-Jun"
"1485",2021,4,26,"no eDNA","Pseudochattonella verruculosa",56.0778333333333,8.21670555555556,"2021-04-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"1486",2021,4,26,"no eDNA","Pseudochattonella verruculosa",56.0778333333333,8.21670555555556,"2021-04-26","qPCR","1st","Jan-Jun","Jan-Jun"
"1487",2021,4,6,"no eDNA","Pseudochattonella verruculosa",56.6261666666667,10.3204,"2021-04-06","ddPCR","1st","Jan-Jun","Jan-Jun"
"1488",2021,4,6,"no eDNA","Pseudochattonella verruculosa",56.6261666666667,10.3204,"2021-04-06","qPCR","1st","Jan-Jun","Jan-Jun"
"1489",2021,5,18,"no eDNA","Pseudochattonella verruculosa",55,13.3,"2021-05-18","ddPCR","1st","Jan-Jun","Jan-Jun"
"1490",2021,5,18,"no eDNA","Pseudochattonella verruculosa",55,13.3,"2021-05-18","qPCR","1st","Jan-Jun","Jan-Jun"
"1491",2021,6,1,"no eDNA","Pseudochattonella verruculosa",55.713,12.04,"2021-06-01","ddPCR","1st","Jan-Jun","Jan-Jun"
"1492",2021,6,1,"no eDNA","Pseudochattonella verruculosa",55.713,12.04,"2021-06-01","qPCR","1st","Jan-Jun","Jan-Jun"
"1493",2021,8,24,"no eDNA","Pseudochattonella verruculosa",54.7410833333333,12.0851805555556,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1494",2021,8,24,"no eDNA","Pseudochattonella verruculosa",54.7410833333333,12.0851805555556,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"1495",2021,5,19,"no eDNA","Pseudochattonella verruculosa",55.8666666666667,12.75,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"1496",2021,5,19,"no eDNA","Pseudochattonella verruculosa",55.8666666666667,12.75,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"1497",2021,8,31,"no eDNA","Pseudochattonella verruculosa",54.73475,11.0846527777778,"2021-08-31","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1498",2021,8,31,"no eDNA","Pseudochattonella verruculosa",54.73475,11.0846527777778,"2021-08-31","qPCR","2nd","Jul-Nov","Jul-Nov"
"1499",2021,4,27,"no eDNA","Pseudochattonella verruculosa",55.7021833333333,9.66136111111111,"2021-04-27","ddPCR","1st","Jan-Jun","Jan-Jun"
"1500",2021,4,27,"no eDNA","Pseudochattonella verruculosa",55.7021833333333,9.66136111111111,"2021-04-27","qPCR","1st","Jan-Jun","Jan-Jun"
"1501",2021,8,25,"no eDNA","Pseudochattonella verruculosa",55.713,12.04,"2021-08-25","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1502",2021,8,25,"no eDNA","Pseudochattonella verruculosa",55.713,12.04,"2021-08-25","qPCR","2nd","Jul-Nov","Jul-Nov"
"1503",2021,9,2,"no eDNA","Pseudochattonella verruculosa",56.0778333333333,8.21678611111111,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1504",2021,9,2,"no eDNA","Pseudochattonella verruculosa",56.0778333333333,8.21678611111111,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"1505",2021,5,25,"eDNA detected","Pseudochattonella verruculosa",56.8566666666667,10.7834722222222,"2021-05-25","ddPCR","1st","Jan-Jun","Jan-Jun"
"1506",2021,5,25,"no eDNA","Pseudochattonella verruculosa",56.8566666666667,10.7834722222222,"2021-05-25","qPCR","1st","Jan-Jun","Jan-Jun"
"1507",2021,6,10,"no eDNA","Pseudochattonella verruculosa",55.0334833333333,15.5078333333333,"2021-06-10","ddPCR","1st","Jan-Jun","Jan-Jun"
"1508",2021,6,10,"no eDNA","Pseudochattonella verruculosa",55.0334833333333,15.5078333333333,"2021-06-10","qPCR","1st","Jan-Jun","Jan-Jun"
"1509",2021,9,27,"eDNA detected","Pseudochattonella verruculosa",57.6078333333333,9.90025555555555,"2021-09-27","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1510",2021,9,27,"eDNA detected","Pseudochattonella verruculosa",57.6078333333333,9.90025555555555,"2021-09-27","qPCR","2nd","Jul-Nov","Jul-Nov"
"1511",2021,9,7,"no eDNA","Pseudochattonella verruculosa",55.8616666666667,12.7336055555556,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1512",2021,9,7,"no eDNA","Pseudochattonella verruculosa",55.8616666666667,12.7336055555556,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"1513",2021,5,26,"no eDNA","Pseudochattonella verruculosa",56.6208333333333,9.06681944444444,"2021-05-26","ddPCR","1st","Jan-Jun","Jan-Jun"
"1514",2021,5,26,"no eDNA","Pseudochattonella verruculosa",56.6208333333333,9.06681944444444,"2021-05-26","qPCR","1st","Jan-Jun","Jan-Jun"
"1515",2021,6,17,"no eDNA","Pseudochattonella verruculosa",57.6078333333333,9.90025555555555,"2021-06-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"1516",2021,6,17,"no eDNA","Pseudochattonella verruculosa",57.6078333333333,9.90025555555555,"2021-06-17","qPCR","1st","Jan-Jun","Jan-Jun"
"1517",2021,6,23,"eDNA detected","Pseudochattonella verruculosa",57.5407666666667,10.4687805555556,"2021-06-23","ddPCR","1st","Jan-Jun","Jan-Jun"
"1518",2021,6,23,"eDNA detected","Pseudochattonella verruculosa",57.5407666666667,10.4687805555556,"2021-06-23","qPCR","1st","Jan-Jun","Jan-Jun"
"1519",2021,5,7,"no eDNA","Pseudochattonella verruculosa",56.6626666666667,9.96678333333333,"2021-05-07","ddPCR","1st","Jan-Jun","Jan-Jun"
"1520",2021,5,7,"no eDNA","Pseudochattonella verruculosa",56.6626666666667,9.96678333333333,"2021-05-07","qPCR","1st","Jan-Jun","Jan-Jun"
"1521",2021,9,15,"eDNA detected","Pseudochattonella verruculosa",56.4437333333333,10.9524027777778,"2021-09-15","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1522",2021,9,15,"eDNA detected","Pseudochattonella verruculosa",56.4437333333333,10.9524027777778,"2021-09-15","qPCR","2nd","Jul-Nov","Jul-Nov"
"1523",2021,5,17,"eDNA detected","Pseudochattonella verruculosa",56.1316666666667,11.1513361111111,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"1524",2021,5,17,"no eDNA","Pseudochattonella verruculosa",56.1316666666667,11.1513361111111,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"1525",2021,5,19,"eDNA detected","Pseudochattonella verruculosa",55.3375166666667,8.35012777777778,"2021-05-19","ddPCR","1st","Jan-Jun","Jan-Jun"
"1526",2021,5,19,"eDNA detected","Pseudochattonella verruculosa",55.3375166666667,8.35012777777778,"2021-05-19","qPCR","1st","Jan-Jun","Jan-Jun"
"1527",2021,5,21,"eDNA detected","Pseudochattonella verruculosa",55.0938666666667,8.56828611111111,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"1528",2021,5,21,"eDNA detected","Pseudochattonella verruculosa",55.0938666666667,8.56828611111111,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"1529",2021,6,4,"no eDNA","Pseudochattonella verruculosa",56.9543333333333,9.07075,"2021-06-04","ddPCR","1st","Jan-Jun","Jan-Jun"
"1530",2021,6,4,"no eDNA","Pseudochattonella verruculosa",56.9543333333333,9.07075,"2021-06-04","qPCR","1st","Jan-Jun","Jan-Jun"
"1531",2021,6,14,"no eDNA","Pseudochattonella verruculosa",55.4678333333333,10.5169333333333,"2021-06-14","ddPCR","1st","Jan-Jun","Jan-Jun"
"1532",2021,6,14,"no eDNA","Pseudochattonella verruculosa",55.4678333333333,10.5169333333333,"2021-06-14","qPCR","1st","Jan-Jun","Jan-Jun"
"1533",2021,9,14,"no eDNA","Pseudochattonella verruculosa",55.25,15.9833333333333,"2021-09-14","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1534",2021,9,14,"no eDNA","Pseudochattonella verruculosa",55.25,15.9833333333333,"2021-09-14","qPCR","2nd","Jul-Nov","Jul-Nov"
"1535",2021,8,30,"eDNA detected","Pseudochattonella verruculosa",55.6743833333333,10.0845083333333,"2021-08-30","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1536",2021,8,30,"eDNA detected","Pseudochattonella verruculosa",55.6743833333333,10.0845083333333,"2021-08-30","qPCR","2nd","Jul-Nov","Jul-Nov"
"1537",2021,5,21,"eDNA detected","Pseudochattonella verruculosa",54.9975833333333,10.1654166666667,"2021-05-21","ddPCR","1st","Jan-Jun","Jan-Jun"
"1538",2021,5,21,"eDNA detected","Pseudochattonella verruculosa",54.9975833333333,10.1654166666667,"2021-05-21","qPCR","1st","Jan-Jun","Jan-Jun"
"1539",2021,9,2,"eDNA detected","Pseudochattonella verruculosa",56.954,9.05020833333333,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1540",2021,9,2,"eDNA detected","Pseudochattonella verruculosa",56.954,9.05020833333333,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"1541",2021,10,26,"no eDNA","Pseudochattonella verruculosa",56.6626666666667,9.96678333333333,"2021-10-26","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1542",2021,10,26,"no eDNA","Pseudochattonella verruculosa",56.6626666666667,9.96678333333333,"2021-10-26","qPCR","2nd","Jul-Nov","Jul-Nov"
"1543",2021,10,13,"eDNA detected","Pseudochattonella verruculosa",55.4678333333333,10.5169333333333,"2021-10-13","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1544",2021,10,13,"eDNA detected","Pseudochattonella verruculosa",55.4678333333333,10.5169333333333,"2021-10-13","qPCR","2nd","Jul-Nov","Jul-Nov"
"1545",2021,9,2,"no eDNA","Pseudochattonella verruculosa",54.9996666666667,13.3,"2021-09-02","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1546",2021,9,2,"no eDNA","Pseudochattonella verruculosa",54.9996666666667,13.3,"2021-09-02","qPCR","2nd","Jul-Nov","Jul-Nov"
"1547",2021,9,6,"no eDNA","Pseudochattonella verruculosa",56.6208333333333,9.06681944444444,"2021-09-06","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1548",2021,9,6,"no eDNA","Pseudochattonella verruculosa",56.6208333333333,9.06681944444444,"2021-09-06","qPCR","2nd","Jul-Nov","Jul-Nov"
"1549",2021,9,20,"no eDNA","Pseudochattonella verruculosa",55.3375166666667,8.35012777777778,"2021-09-20","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1550",2021,9,20,"no eDNA","Pseudochattonella verruculosa",55.3375166666667,8.35012777777778,"2021-09-20","qPCR","2nd","Jul-Nov","Jul-Nov"
"1551",2021,9,7,"eDNA detected","Pseudochattonella verruculosa",56.8561,10.7845083333333,"2021-09-07","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1552",2021,9,7,"eDNA detected","Pseudochattonella verruculosa",56.8561,10.7845083333333,"2021-09-07","qPCR","2nd","Jul-Nov","Jul-Nov"
"1553",2021,10,22,"no eDNA","Pseudochattonella verruculosa",54.9976833333333,10.1517305555556,"2021-10-22","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1554",2021,10,22,"no eDNA","Pseudochattonella verruculosa",54.9976833333333,10.1517305555556,"2021-10-22","qPCR","2nd","Jul-Nov","Jul-Nov"
"1555",2021,9,16,"eDNA detected","Pseudochattonella verruculosa",56.1305,11.1501055555556,"2021-09-16","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1556",2021,9,16,"eDNA detected","Pseudochattonella verruculosa",56.1305,11.1501055555556,"2021-09-16","qPCR","2nd","Jul-Nov","Jul-Nov"
"1557",2021,5,20,"eDNA detected","Pseudochattonella verruculosa",55.4392166666667,10.8276944444444,"2021-05-20","ddPCR","1st","Jan-Jun","Jan-Jun"
"1558",2021,5,20,"no eDNA","Pseudochattonella verruculosa",55.4392166666667,10.8276944444444,"2021-05-20","qPCR","1st","Jan-Jun","Jan-Jun"
"1559",2021,5,17,"eDNA detected","Pseudochattonella verruculosa",56.2094,10.6003444444444,"2021-05-17","ddPCR","1st","Jan-Jun","Jan-Jun"
"1560",2021,5,17,"no eDNA","Pseudochattonella verruculosa",56.2094,10.6003444444444,"2021-05-17","qPCR","1st","Jan-Jun","Jan-Jun"
"1561",2021,8,24,"eDNA detected","Pseudochattonella verruculosa",56.1544166666667,10.3166972222222,"2021-08-24","ddPCR","2nd","Jul-Nov","Jul-Nov"
"1562",2021,8,24,"eDNA detected","Pseudochattonella verruculosa",56.1544166666667,10.3166972222222,"2021-08-24","qPCR","2nd","Jul-Nov","Jul-Nov"
"2100",2023,7,29,"iNat","Callinectes sapidus",56.0025181188,8.1197926857,"2023-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"3100",2025,5,12,"iNat","Carassius auratus",55.1778033333,12.0984638333,"2025-05-12","iNat","1st","Jan-Jun","Jan-Jun"
"4100",2017,7,12,"iNat","Carassius auratus",58.1798223467,8.1394456834,"2017-07-12","iNat","2nd","Jul-Nov","Jul-Nov"
"5100",2024,10,21,"iNat","Carassius auratus",55.5125415972,9.4560954639,"2024-10-21","iNat","2nd","Jul-Nov","Jul-Nov"
"6100",2024,10,9,"iNat","Carassius auratus",53.5625959722,9.978085,"2024-10-09","iNat","2nd","Jul-Nov","Jul-Nov"
"7100",2024,9,22,"iNat","Carassius auratus",54.3473578416,10.1152002178,"2024-09-22","iNat","2nd","Jul-Nov","Jul-Nov"
"8100",2024,9,20,"iNat","Carassius auratus",54.1983054997,10.4500714997,"2024-09-20","iNat","2nd","Jul-Nov","Jul-Nov"
"9100",2024,9,8,"iNat","Carassius auratus",55.767477395,12.4692028016,"2024-09-08","iNat","2nd","Jul-Nov","Jul-Nov"
"10100",2024,8,17,"iNat","Carassius auratus",56.0589904785,12.0756187439,"2024-08-17","iNat","2nd","Jul-Nov","Jul-Nov"
"11100",2024,8,6,"iNat","Carassius auratus",55.6821471406,12.4574422371,"2024-08-06","iNat","2nd","Jul-Nov","Jul-Nov"
"12100",2024,8,6,"iNat","Carassius auratus",55.6822758866,12.4577755015,"2024-08-06","iNat","2nd","Jul-Nov","Jul-Nov"
"13100",2024,7,27,"iNat","Carassius auratus",54.0129138833,9.93348,"2024-07-27","iNat","2nd","Jul-Nov","Jul-Nov"
"14100",2024,5,27,"iNat","Carassius auratus",56.9857521056,9.9767465589,"2024-05-27","iNat","1st","Jan-Jun","Jan-Jun"
"15100",2023,8,13,"iNat","Carassius auratus",58.1103586288,11.3638507202,"2023-08-13","iNat","2nd","Jul-Nov","Jul-Nov"
"16100",2022,4,28,"iNat","Carassius auratus",58.2833212205,11.4344019802,"2022-04-28","iNat","1st","Jan-Jun","Jan-Jun"
"17100",2023,8,18,"iNat","Carassius auratus",55.3855289997,11.3342954997,"2023-08-18","iNat","2nd","Jul-Nov","Jul-Nov"
"18100",2023,8,5,"iNat","Carassius auratus",53.9898333333,10.4099,"2023-08-05","iNat","2nd","Jul-Nov","Jul-Nov"
"1936",2023,6,18,"iNat","Carassius auratus",53.4155833333,10.1358278333,"2023-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"2010",2023,6,14,"iNat","Carassius auratus",54.3240425181,10.1333922565,"2023-06-14","iNat","1st","Jan-Jun","Jan-Jun"
"2110",2022,5,28,"iNat","Carassius auratus",59.4489807992,10.6372808769,"2022-05-28","iNat","1st","Jan-Jun","Jan-Jun"
"2210",2013,7,27,"iNat","Carassius auratus",54.7817347679,11.8514796503,"2013-07-27","iNat","2nd","Jul-Nov","Jul-Nov"
"2310",2022,8,25,"iNat","Carassius auratus",56.3321721132,10.1081454356,"2022-08-25","iNat","2nd","Jul-Nov","Jul-Nov"
"2410",2022,4,12,"iNat","Carassius auratus",55.871667767,11.6723637655,"2022-04-12","iNat","1st","Jan-Jun","Jan-Jun"
"2510",2022,5,22,"iNat","Carassius auratus",55.6597583333,12.5287833333,"2022-05-22","iNat","1st","Jan-Jun","Jan-Jun"
"2610",2022,4,17,"iNat","Carassius auratus",53.9163941115,11.5346122177,"2022-04-17","iNat","1st","Jan-Jun","Jan-Jun"
"2710",2021,11,30,"iNat","Carassius auratus",55.7028705858,12.5592951239,"2021-11-30","iNat","2nd","Jul-Nov","Jul-Nov"
"2810",2021,10,7,"iNat","Carassius auratus",54.9030946708,9.8347391188,"2021-10-07","iNat","2nd","Jul-Nov","Jul-Nov"
"2910",2021,9,14,"iNat","Carassius auratus",54.7257919312,9.517408371,"2021-09-14","iNat","2nd","Jul-Nov","Jul-Nov"
"3010",2021,9,10,"iNat","Carassius auratus",53.3864440918,14.6591091156,"2021-09-10","iNat","2nd","Jul-Nov","Jul-Nov"
"3110",2021,9,10,"iNat","Carassius auratus",57.7354739048,10.5951735377,"2021-09-10","iNat","2nd","Jul-Nov","Jul-Nov"
"3210",2021,7,28,"iNat","Carassius auratus",55.5648841858,11.1621360779,"2021-07-28","iNat","2nd","Jul-Nov","Jul-Nov"
"3310",2021,5,7,"iNat","Carassius auratus",56.1917431997,10.0968403997,"2021-05-07","iNat","1st","Jan-Jun","Jan-Jun"
"3410",2020,8,22,"iNat","Carassius auratus",55.6136416,8.3336587,"2020-08-22","iNat","2nd","Jul-Nov","Jul-Nov"
"3510",2020,8,20,"iNat","Carassius auratus",55.0969352719,10.2524919508,"2020-08-20","iNat","2nd","Jul-Nov","Jul-Nov"
"3610",2020,8,17,"iNat","Carassius auratus",56.1365006,10.1967007,"2020-08-17","iNat","2nd","Jul-Nov","Jul-Nov"
"3710",2020,8,17,"iNat","Carassius auratus",56.1373452896,10.1930595266,"2020-08-17","iNat","2nd","Jul-Nov","Jul-Nov"
"3810",2020,5,25,"iNat","Carassius auratus",55.4200556,10.3586874,"2020-05-25","iNat","1st","Jan-Jun","Jan-Jun"
"3910",2019,5,29,"iNat","Carassius auratus",53.4598475343,9.9688544908,"2019-05-29","iNat","1st","Jan-Jun","Jan-Jun"
"4210",2025,5,4,"iNat","Magallana gigas",54.1264495847,8.8751392364,"2025-05-04","iNat","1st","Jan-Jun","Jan-Jun"
"4310",2025,5,1,"iNat","Magallana gigas",53.8311315654,8.8504598569,"2025-05-01","iNat","1st","Jan-Jun","Jan-Jun"
"4410",2025,4,29,"iNat","Magallana gigas",56.2788276672,10.4746713638,"2025-04-29","iNat","1st","Jan-Jun","Jan-Jun"
"4510",2025,4,26,"iNat","Magallana gigas",57.0445028333,9.8342866667,"2025-04-26","iNat","1st","Jan-Jun","Jan-Jun"
"4610",2025,4,26,"iNat","Magallana gigas",57.0585276,9.8838444147,"2025-04-26","iNat","1st","Jan-Jun","Jan-Jun"
"4710",2025,4,21,"iNat","Magallana gigas",53.7106837572,7.8068627045,"2025-04-21","iNat","1st","Jan-Jun","Jan-Jun"
"4810",2022,12,30,"iNat","Magallana gigas",54.8314482907,9.6160694697,"2022-12-30","iNat","2nd","Jul-Nov","Jul-Nov"
"4910",2025,4,18,"iNat","Magallana gigas",56.893867,8.7488139722,"2025-04-18","iNat","1st","Jan-Jun","Jan-Jun"
"5010",2025,4,15,"iNat","Magallana gigas",56.5516088162,8.6270148307,"2025-04-15","iNat","1st","Jan-Jun","Jan-Jun"
"5110",2025,4,14,"iNat","Magallana gigas",56.0996216667,12.4079733333,"2025-04-14","iNat","1st","Jan-Jun","Jan-Jun"
"5210",2025,4,15,"iNat","Magallana gigas",53.7482309807,8.5205376707,"2025-04-15","iNat","1st","Jan-Jun","Jan-Jun"
"5310",2025,3,15,"iNat","Magallana gigas",53.8919789722,8.685968,"2025-03-15","iNat","1st","Jan-Jun","Jan-Jun"
"5410",2025,3,12,"iNat","Magallana gigas",53.512546909,8.1403126661,"2025-03-12","iNat","1st","Jan-Jun","Jan-Jun"
"5510",2025,3,12,"iNat","Magallana gigas",53.5116927997,8.1369071997,"2025-03-12","iNat","1st","Jan-Jun","Jan-Jun"
"5610",2025,3,12,"iNat","Magallana gigas",53.5117472222,8.1371694444,"2025-03-12","iNat","1st","Jan-Jun","Jan-Jun"
"5710",2025,2,18,"iNat","Magallana gigas",56.68223,9.1608221667,"2025-02-18","iNat","1st","Jan-Jun","Jan-Jun"
"5810",2025,1,12,"iNat","Magallana gigas",53.8824439689,8.6863587345,"2025-01-12","iNat","1st","Jan-Jun","Jan-Jun"
"5910",2025,1,10,"iNat","Magallana gigas",54.1794236761,7.8895887069,"2025-01-10","iNat","1st","Jan-Jun","Jan-Jun"
"6010",2025,2,10,"iNat","Magallana gigas",58.2304083333,11.8598116667,"2025-02-10","iNat","1st","Jan-Jun","Jan-Jun"
"6110",2025,2,10,"iNat","Magallana gigas",58.2304083333,11.8598116667,"2025-02-10","iNat","1st","Jan-Jun","Jan-Jun"
"6210",2024,4,30,"iNat","Magallana gigas",53.8715113045,8.709401413,"2024-04-30","iNat","1st","Jan-Jun","Jan-Jun"
"6310",2025,2,8,"iNat","Magallana gigas",55.797945,8.17418,"2025-02-08","iNat","1st","Jan-Jun","Jan-Jun"
"6410",2025,1,2,"iNat","Magallana gigas",55.9058960157,8.1514095726,"2025-01-02","iNat","1st","Jan-Jun","Jan-Jun"
"6510",2025,1,24,"iNat","Magallana gigas",55.755734434,11.7996003851,"2025-01-24","iNat","1st","Jan-Jun","Jan-Jun"
"6610",2025,1,1,"iNat","Magallana gigas",54.3616098091,10.1785020903,"2025-01-01","iNat","1st","Jan-Jun","Jan-Jun"
"6710",2025,1,4,"iNat","Magallana gigas",54.6000361111,8.8113722222,"2025-01-04","iNat","1st","Jan-Jun","Jan-Jun"
"6810",2025,1,6,"iNat","Magallana gigas",53.8917934523,8.6725329235,"2025-01-06","iNat","1st","Jan-Jun","Jan-Jun"
"6910",2024,12,29,"iNat","Magallana gigas",54.1502965638,8.8408195214,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"7010",2022,4,3,"iNat","Magallana gigas",55.2789407972,8.609511875,"2022-04-03","iNat","1st","Jan-Jun","Jan-Jun"
"7110",2025,1,1,"iNat","Magallana gigas",54.36393839,10.18129327,"2025-01-01","iNat","1st","Jan-Jun","Jan-Jun"
"7210",2024,12,29,"iNat","Magallana gigas",54.1275770782,8.8549640077,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"7310",2024,12,29,"iNat","Magallana gigas",56.5870079997,8.5358935997,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"7410",2024,12,28,"iNat","Magallana gigas",56.1422249,12.5830761,"2024-12-28","iNat","2nd","Jul-Nov","Jul-Nov"
"7510",2024,10,25,"iNat","Magallana gigas",53.87169384,8.7115843435,"2024-10-25","iNat","2nd","Jul-Nov","Jul-Nov"
"7610",2024,12,26,"iNat","Magallana gigas",59.441246026,10.5078148243,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"7710",2024,12,24,"iNat","Magallana gigas",59.2572067512,10.4953065142,"2024-12-24","iNat","2nd","Jul-Nov","Jul-Nov"
"7810",2024,12,20,"iNat","Magallana gigas",59.0325131394,11.0100816819,"2024-12-20","iNat","2nd","Jul-Nov","Jul-Nov"
"7910",2024,12,20,"iNat","Magallana gigas",59.0463238476,10.9315917289,"2024-12-20","iNat","2nd","Jul-Nov","Jul-Nov"
"8010",2024,12,20,"iNat","Magallana gigas",59.0468669872,10.9325326635,"2024-12-20","iNat","2nd","Jul-Nov","Jul-Nov"
"8110",2024,12,15,"iNat","Magallana gigas",55.4960657,8.2584880997,"2024-12-15","iNat","2nd","Jul-Nov","Jul-Nov"
"8210",2024,12,11,"iNat","Magallana gigas",59.0323542583,11.0107992539,"2024-12-11","iNat","2nd","Jul-Nov","Jul-Nov"
"8310",2024,12,3,"iNat","Magallana gigas",56.3320518533,16.544380189,"2024-12-03","iNat","2nd","Jul-Nov","Jul-Nov"
"8410",2024,11,3,"iNat","Magallana gigas",56.9343915997,8.83581,"2024-11-03","iNat","2nd","Jul-Nov","Jul-Nov"
"8510",2024,10,27,"iNat","Magallana gigas",58.8027296571,11.1641970934,"2024-10-27","iNat","2nd","Jul-Nov","Jul-Nov"
"8610",2024,10,26,"iNat","Magallana gigas",56.7569533482,8.5578894913,"2024-10-26","iNat","2nd","Jul-Nov","Jul-Nov"
"8710",2024,10,23,"iNat","Magallana gigas",56.5521468356,8.3082355321,"2024-10-23","iNat","2nd","Jul-Nov","Jul-Nov"
"8810",2024,10,21,"iNat","Magallana gigas",54.7034589225,8.3424334882,"2024-10-21","iNat","2nd","Jul-Nov","Jul-Nov"
"8910",2024,10,13,"iNat","Magallana gigas",53.8772377138,8.6911095679,"2024-10-13","iNat","2nd","Jul-Nov","Jul-Nov"
"9010",2024,10,12,"iNat","Magallana gigas",53.53932,7.0371528333,"2024-10-12","iNat","2nd","Jul-Nov","Jul-Nov"
"9110",2024,7,15,"iNat","Magallana gigas",56.826205,9.0596638333,"2024-07-15","iNat","2nd","Jul-Nov","Jul-Nov"
"9210",2024,10,6,"iNat","Magallana gigas",53.7077235609,7.1430548653,"2024-10-06","iNat","2nd","Jul-Nov","Jul-Nov"
"9310",2024,10,3,"iNat","Magallana gigas",55.8861027889,8.1550390338,"2024-10-03","iNat","2nd","Jul-Nov","Jul-Nov"
"9410",2024,9,13,"iNat","Magallana gigas",56.6805293327,8.7284319723,"2024-09-13","iNat","2nd","Jul-Nov","Jul-Nov"
"9510",2024,9,13,"iNat","Magallana gigas",56.681547186,8.7220284563,"2024-09-13","iNat","2nd","Jul-Nov","Jul-Nov"
"9610",2024,9,11,"iNat","Magallana gigas",56.6811335403,8.7263394082,"2024-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"9710",2024,9,11,"iNat","Magallana gigas",56.6815708274,8.7222939578,"2024-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"9810",2024,9,10,"iNat","Magallana gigas",56.6814869305,8.722494209,"2024-09-10","iNat","2nd","Jul-Nov","Jul-Nov"
"9910",2024,9,28,"iNat","Magallana gigas",57.6916521994,11.6145889834,"2024-09-28","iNat","2nd","Jul-Nov","Jul-Nov"
"10010",2024,9,11,"iNat","Magallana gigas",53.8858913333,8.6103596833,"2024-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10110",2024,9,11,"iNat","Magallana gigas",53.8896334833,8.6238312333,"2024-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10210",2024,9,4,"iNat","Magallana gigas",53.87602135,8.7010891833,"2024-09-04","iNat","2nd","Jul-Nov","Jul-Nov"
"10310",2024,9,25,"iNat","Magallana gigas",59.3858116667,10.4770183333,"2024-09-25","iNat","2nd","Jul-Nov","Jul-Nov"
"10410",2024,9,21,"iNat","Magallana gigas",53.8921544946,8.6793573831,"2024-09-21","iNat","2nd","Jul-Nov","Jul-Nov"
"10510",2024,9,22,"iNat","Magallana gigas",53.922675,8.4868316667,"2024-09-22","iNat","2nd","Jul-Nov","Jul-Nov"
"10610",2024,9,20,"iNat","Magallana gigas",53.870835,8.7086166667,"2024-09-20","iNat","2nd","Jul-Nov","Jul-Nov"
